,AUROC,Accuracy,F1 Score
0,0.5,0.8592896174863388,0.0
1,0.7462896543194608,0.8987688098495212,0.5978260869565217
2,0.8087548698287057,0.9015047879616963,0.6603773584905661
3,0.79745377527673,0.896032831737346,0.6415094339622642
4,0.8375718879475604,0.9370725034199726,0.7578947368421052
