,AUROC,Accuracy,F1 Score
0,0.5327655436351088,0.8857644991212654,0.13333333333333333
1,0.5883210991906643,0.8980667838312829,0.2926829268292683
2,0.6676980198019802,0.8945518453427065,0.4444444444444444
3,0.6141089108910891,0.8963093145869947,0.3516483516483516
4,0.5972497249724973,0.8890845070422535,0.30769230769230765
