,AUROC,Accuracy,F1 Score
0,0.7374521613652048,0.804920913884007,0.4248704663212435
1,0.670744714222975,0.8840070298769771,0.43103448275862066
2,0.6748607673267326,0.8224956063268892,0.3803680981595092
3,0.7427444306930693,0.8945518453427065,0.5384615384615384
4,0.6528524280999528,0.8644366197183099,0.384
