,AUROC,Accuracy,F1 Score
0,0.72884867558353,0.8976234003656307,0.588235294117647
1,0.5,0.850091407678245,0.0
2,0.5,0.850091407678245,0.0
3,0.5,0.850091407678245,0.0
4,0.5963361210673038,0.8681318681318682,0.3207547169811321
