,AUROC,Accuracy,F1 Score
0,0.7567129298421328,0.8910369068541301,0.6125
1,0.800054848094625,0.9086115992970123,0.6829268292682927
2,0.7786640911909191,0.8963093145869947,0.6424242424242425
3,0.7751697241080459,0.9103690685413005,0.6622516556291391
4,0.7788767731351925,0.9084507042253521,0.6623376623376622
