,AUROC,Accuracy,F1 Score
0,0.7024593763724198,0.9033391915641477,0.5045045045045046
1,0.6905702992659515,0.8945518453427065,0.4736842105263158
2,0.7507735148514851,0.9209138840070299,0.6017699115044248
3,0.7233756188118812,0.9086115992970123,0.5438596491228069
4,0.6905233380480905,0.8943661971830986,0.4736842105263158
