,AUROC,Accuracy,F1 Score
0,0.5,0.9464627151051626,0.0
1,0.5,0.9464627151051626,0.0
2,0.5,0.9464627151051626,0.0
3,0.5,0.9483747609942639,0.0
4,0.5,0.9483747609942639,0.0
