,AUROC,Accuracy,F1 Score
0,0.741939714789908,0.9138840070298769,0.6370370370370371
1,0.7927099728144227,0.9121265377855887,0.6835443037974683
2,0.7728335002623169,0.9103690685413005,0.6622516556291391
3,0.7950792045837547,0.9279437609841827,0.7172413793103448
4,0.6985187686963233,0.8855633802816901,0.5323741007194245
