,AUROC,Accuracy,F1 Score
0,0.7094077420164376,0.9033391915641477,0.5132743362831858
1,0.7401342618733924,0.9209138840070299,0.5871559633027522
2,0.7205136138613861,0.9156414762741653,0.5555555555555556
3,0.6980662128712871,0.9121265377855887,0.5192307692307693
4,0.7083608360836083,0.9137323943661971,0.5333333333333333
