,AUROC,Accuracy,F1 Score
0,0.5,0.9911347517730497,0.0
1,0.7964221824686941,0.9893617021276596,0.5
2,0.6991055456171735,0.9929078014184397,0.5
3,0.6223166368515206,0.9893428063943162,0.25
4,0.5973118279569892,0.9875666074600356,0.22222222222222224
