,AUROC,Accuracy,F1 Score
0,0.6725108225108225,0.9541108986615678,0.45454545454545453
1,0.7469696969696968,0.9674952198852772,0.6222222222222222
2,0.7250721500721502,0.9579349904397706,0.5416666666666667
3,0.7942801672640383,0.9751434034416826,0.711111111111111
4,0.8097744922341696,0.97131931166348,0.6938775510204083
