,AUROC,Accuracy,F1 Score
0,0.720374698639969,0.9134396355353075,0.46478873239436613
1,0.8092776856458448,0.9258836944127709,0.5806451612903226
2,0.79126589275843,0.9179019384264538,0.5443037974683543
3,0.8235857748295559,0.927023945267959,0.5949367088607597
4,0.874755850377741,0.895096921322691,0.5533980582524272
