,AUROC,Accuracy,F1 Score
0,0.5,0.7147302904564315,0.0
1,0.6633887046708973,0.7715472481827622,0.506726457399103
2,0.7174499168370535,0.7954309449636553,0.5987780040733197
3,0.7403197270984077,0.8265835929387332,0.6393088552915767
4,0.7798035871304017,0.8390446521287642,0.6942800788954635
