,AUROC,Accuracy,F1 Score
0,0.6351538036470805,0.8601472134595163,0.2569832402234637
1,0.6090071836433967,0.8969505783385909,0.25757575757575757
2,0.7236599742125621,0.9400630914826499,0.5043478260869565
3,0.7970989132436913,0.9631966351209253,0.6788990825688073
4,0.966054646395007,0.9926393270241851,0.943089430894309
