,AUROC,Accuracy,F1 Score
0,0.5,0.78125,0.0
1,0.7531797235023042,0.8709677419354839,0.6483516483516483
2,0.740552995391705,0.8719758064516129,0.6340057636887609
3,0.7524423963133641,0.875,0.651685393258427
4,0.7819354838709678,0.8951612903225806,0.7078651685393258
