,AUROC,Accuracy,F1 Score
0,0.763778801843318,0.8175403225806451,0.6157112526539278
1,0.7602764976958526,0.8639112903225806,0.6493506493506492
2,0.7785253456221197,0.8820564516129032,0.6880000000000001
3,0.7741013824884794,0.8699596774193549,0.6700767263427111
4,0.7951152073732719,0.8820564516129032,0.7037974683544304
